id_cliente,mes_ingresso,resposta,loja,idade,sexo,flag_aposentado,flag_bolsa_familia,flag_emprego_formal,flag_socio,qtd_consultas,rating_1,rating_2
164665,11,NA,95,19,m,0,0,0,0,0,E,7538
164666,11,NA,20,43,m,0,0,0,0,1,E,7760
164667,11,NA,127,18,f,0,0,0,0,0,E,7622
164668,11,NA,93,20,m,0,0,0,0,0,E,7435
164669,11,NA,88,19,m,0,0,0,0,0,E,7829
164670,11,NA,6,18,m,0,0,0,0,0,E,7829
164671,11,NA,95,39,m,0,0,0,0,0,C,8465
164672,11,NA,9,18,NA,0,0,0,0,0,B,8291
164673,11,NA,93,20,m,0,0,1,0,0,E,8314
164674,11,NA,62,37,m,0,0,0,1,0,E,8129
164675,11,NA,123,36,f,0,0,0,0,0,A,9483
164676,11,NA,127,21,m,0,0,0,0,0,E,8778
164677,11,NA,34,19,m,0,0,1,0,0,E,8587
164678,11,NA,135,40,m,0,0,0,0,0,E,8519
164679,11,NA,25,43,m,0,0,1,1,0,E,7914
164680,11,NA,117,30,m,0,0,0,0,0,C,9262
164681,11,NA,88,18,NA,0,0,0,0,0,E,6688
164682,11,NA,127,18,m,0,0,0,0,0,E,7622
164683,11,NA,93,18,NA,0,0,0,0,0,E,5490
164684,11,NA,127,23,m,0,0,0,0,0,E,7658
164685,11,NA,20,19,f,0,0,0,0,0,E,7826
164686,11,NA,49,18,f,0,0,0,0,0,E,7544
164687,11,NA,20,18,f,0,0,0,0,0,E,7703
164688,11,NA,16,43,m,0,0,1,0,0,E,9309
164689,11,NA,79,18,f,0,0,0,0,0,E,7946
164690,11,NA,95,18,f,0,0,0,0,0,E,7117
164691,11,NA,50,18,m,0,0,0,0,0,E,7749
164692,11,NA,73,23,f,0,0,0,0,0,B,8826
164693,11,NA,122,39,f,0,0,0,0,0,E,8756
164694,11,NA,25,51,f,0,0,0,0,0,D,9146
164695,11,NA,95,37,f,0,0,1,0,0,E,6725
164696,11,NA,17,20,m,0,0,0,0,0,E,7641
164697,11,NA,37,19,NA,0,0,0,0,0,E,6901
164698,11,NA,16,50,m,0,0,1,0,0,E,7996
164699,11,NA,42,41,f,0,0,0,0,0,C,9177
164700,11,NA,26,21,m,0,0,0,0,0,E,9018
164701,11,NA,64,19,m,0,0,0,0,0,E,7619
164702,11,NA,110,19,m,0,0,0,0,0,E,8485
164703,11,NA,134,39,m,0,0,1,0,2,E,8828
164704,11,NA,37,18,m,0,0,1,0,0,E,7814
164705,11,NA,11,20,f,0,0,0,0,0,E,8525
164706,11,NA,88,18,f,0,0,0,0,0,E,7749
164707,11,NA,55,25,m,0,0,0,0,0,E,5716
164708,11,NA,11,35,f,0,0,0,0,0,E,8741
164709,11,NA,7,19,f,0,0,0,0,0,E,4945
164710,11,NA,51,39,f,0,0,0,0,0,C,7992
164711,11,NA,60,36,f,0,0,1,0,0,E,NA
164712,11,NA,7,18,f,0,0,0,0,0,E,8077
164713,11,NA,83,24,f,0,0,0,0,0,E,8416
164714,11,NA,93,18,f,0,0,0,0,0,E,7221
164715,11,NA,8,19,m,0,0,0,0,2,C,8136
164716,11,NA,37,18,NA,0,0,0,0,0,E,7974
164717,11,NA,8,18,m,0,0,0,0,0,E,6894
164718,11,NA,117,19,f,0,0,0,0,0,E,7967
164719,11,NA,17,18,m,0,0,0,0,0,E,7663
164720,11,NA,2,18,f,0,0,0,0,0,E,7826
164721,11,NA,50,20,f,0,0,0,0,0,E,7876
164722,11,NA,11,18,f,0,0,0,0,0,E,8167
164723,11,NA,93,19,f,0,0,0,0,0,E,7501
164724,11,NA,59,29,f,0,0,0,0,0,C,6458
164725,11,NA,135,41,f,0,0,1,0,0,A,9468
164726,11,NA,37,20,f,0,0,0,0,0,E,8090
164727,11,NA,127,26,f,0,0,0,0,0,C,8300
164728,11,NA,113,33,f,0,0,1,0,0,E,7936
164729,11,NA,22,18,m,0,0,0,0,0,E,7749
164730,11,NA,71,20,m,0,0,0,0,0,E,7636
164731,11,NA,127,18,m,0,0,0,0,0,E,7622
164732,11,NA,93,18,f,0,0,0,0,0,E,7320
164733,11,NA,34,44,m,0,0,1,1,0,E,8426
164734,11,NA,127,20,m,0,0,0,0,0,E,8208
164735,11,NA,127,20,f,0,0,0,0,0,E,8307
164736,11,NA,134,19,f,0,0,0,0,0,E,8020
164737,11,NA,81,42,f,0,0,1,0,0,B,9231
164738,11,NA,85,53,m,0,0,0,0,0,C,8228
164739,11,NA,96,19,f,0,0,1,0,0,E,8102
164740,11,NA,26,33,f,0,0,1,0,0,E,8478
164741,11,NA,34,20,f,0,0,1,0,0,E,7817
164742,11,NA,58,19,m,0,0,1,0,0,E,7622
164743,11,NA,93,18,NA,0,0,0,0,0,E,6947
164744,11,NA,37,18,f,0,0,0,0,0,C,8175
164745,11,NA,90,20,f,0,0,0,0,0,C,5619
164746,11,NA,134,18,m,0,0,0,0,0,E,7347
164747,11,NA,79,38,m,0,1,1,0,0,B,8764
164748,11,NA,94,36,m,0,0,1,0,0,E,6889
164749,11,NA,8,18,m,0,0,0,0,1,E,7416
164750,11,NA,43,19,f,0,0,0,0,0,E,7826
164751,11,NA,64,19,f,0,0,0,0,0,E,7006
164752,11,NA,28,19,m,0,0,0,0,0,E,7998
164753,11,NA,23,45,m,0,0,1,1,0,A,8882
164754,11,NA,81,39,f,0,0,1,0,0,B,8139
164755,11,NA,57,19,m,0,0,0,0,0,D,8308
164756,11,NA,44,18,f,0,0,0,0,0,E,7829
164757,11,NA,80,24,f,0,0,0,0,0,B,7344
164758,11,NA,10,18,f,0,0,1,0,0,E,8147
164759,11,NA,57,58,f,1,0,0,0,1,C,9462
164760,11,NA,16,42,NA,0,1,0,1,0,C,7976
164761,11,NA,83,49,f,0,0,1,0,0,A,9478
164762,11,NA,134,18,m,0,0,1,0,0,E,7987
164763,11,NA,127,18,NA,0,0,0,0,0,E,7622
164764,11,NA,76,20,NA,0,0,0,0,0,E,8629
164765,11,NA,94,42,f,0,0,0,1,0,C,9553
164766,11,NA,2,18,m,0,0,0,0,0,E,7906
164767,11,NA,18,64,f,1,0,1,0,0,E,9338
164768,11,NA,24,38,f,0,0,0,1,0,B,9386
164769,11,NA,10,66,f,0,0,0,0,0,A,9204
164770,11,NA,129,21,f,0,0,1,0,0,E,8790
164771,11,NA,39,19,f,0,0,0,0,0,E,7930
164772,11,NA,135,46,f,0,0,1,0,0,E,9235
164773,11,NA,48,23,NA,NA,NA,NA,NA,NA,NA,7099
164774,11,NA,79,31,m,0,0,1,0,0,E,7681
164775,11,NA,16,49,f,0,0,0,0,0,E,9318
164776,11,NA,20,18,m,0,0,0,0,0,A,7742
164777,11,NA,15,34,f,0,0,1,0,0,E,8872
164778,11,NA,50,18,m,0,0,1,0,0,E,8004
164779,11,NA,125,20,NA,0,0,0,0,0,E,8374
164780,11,NA,65,40,f,0,1,1,0,0,E,8252
164781,11,NA,95,21,m,0,0,0,0,0,E,7504
164782,11,NA,104,39,m,0,0,1,0,0,C,8934
164783,11,NA,125,21,f,0,0,0,0,0,E,8175
164784,11,NA,43,19,m,0,0,0,0,0,C,7739
164785,11,NA,43,18,m,0,0,1,0,0,E,7529
164786,11,NA,94,38,m,0,0,0,0,1,E,7970
164787,11,NA,127,24,m,0,0,0,0,0,D,6066
164788,11,NA,39,18,f,0,0,0,0,0,E,7817
164789,11,NA,43,19,f,0,0,0,0,0,E,7437
164790,11,NA,57,43,m,0,0,1,1,0,A,9511
164791,11,NA,58,19,m,0,0,0,0,0,B,7449
164792,11,NA,58,18,f,0,0,0,0,0,E,7178
164793,11,NA,17,18,f,0,0,0,0,0,E,7914
164794,11,NA,93,18,f,0,0,0,0,0,E,8330
164795,11,NA,93,18,m,0,0,0,0,0,D,7622
164796,11,NA,99,31,f,0,0,0,0,1,A,9150
164797,11,NA,28,20,f,0,0,1,0,1,B,8077
164798,11,NA,20,18,f,0,0,1,0,0,E,7826
164799,11,NA,11,18,f,0,0,0,0,0,E,7904
164800,11,NA,20,18,f,0,0,0,0,0,E,7239
164801,11,NA,62,53,f,0,0,0,0,0,E,8838
164802,11,NA,37,19,f,0,0,0,0,1,E,8201
164803,11,NA,17,18,f,0,0,0,0,0,E,7975
164804,11,NA,50,18,f,0,0,0,0,0,E,5997
164805,11,NA,99,23,f,0,0,0,0,0,B,9252
164806,11,NA,31,19,m,0,0,0,0,0,E,8011
164807,11,NA,8,18,f,0,0,0,0,0,E,6939
164808,11,NA,67,45,f,0,0,1,1,0,E,7483
164809,11,NA,58,19,m,0,0,1,0,0,E,8347
164810,11,NA,58,20,f,0,0,0,0,0,E,7104
164811,11,NA,58,20,m,0,0,1,0,0,E,7829
164812,11,NA,97,60,f,1,0,0,1,4,C,8869
164813,11,NA,67,55,f,0,0,1,0,0,B,9656
164814,11,NA,16,27,m,0,0,1,0,0,C,9220
164815,11,NA,120,42,f,0,0,1,1,0,E,8831
164816,11,NA,43,18,f,0,0,0,0,0,E,7730
164817,11,NA,20,18,m,0,0,0,0,0,E,8040
164818,11,NA,37,18,f,0,0,0,0,0,E,7904
164819,11,NA,11,18,f,0,0,0,0,0,E,7514
164820,11,NA,7,21,m,0,0,0,0,0,E,8273
164821,11,NA,73,39,m,0,0,1,0,0,E,8255
164822,11,NA,67,46,m,0,0,1,0,0,A,9312
164823,11,NA,58,18,m,0,0,0,0,0,E,3953
164824,11,NA,3,18,f,0,0,0,0,0,E,8184
164825,11,NA,134,19,m,0,0,0,0,0,E,7378
164826,11,NA,126,48,f,0,1,0,0,0,B,9530
164827,11,NA,58,40,m,0,0,1,0,2,A,9409
164828,11,NA,31,18,m,0,0,0,0,0,E,7480
164829,11,NA,33,19,m,0,0,0,0,0,D,8051
164830,11,NA,98,19,m,0,0,0,0,0,D,7200
164831,11,NA,69,26,m,0,0,0,0,0,D,7768
164832,11,NA,33,18,f,0,0,0,0,0,D,7943
164833,11,NA,93,18,f,0,0,1,0,0,D,7748
164834,11,NA,95,18,f,0,0,0,0,0,D,7622
164835,11,NA,50,18,f,0,0,1,0,0,E,7842
164836,11,NA,58,18,f,0,0,0,0,0,E,6613
164837,11,NA,31,54,f,0,0,0,0,0,C,9559
164838,11,NA,58,18,f,0,0,0,0,0,E,7826
164839,11,NA,22,52,m,0,0,1,0,1,B,9028
164840,11,NA,129,20,m,0,0,0,0,0,D,7622
164841,11,NA,125,19,f,0,0,0,0,0,D,8266
164842,11,NA,22,43,m,0,0,1,0,0,C,8640
164843,11,NA,37,19,m,0,0,0,0,0,E,8065
164844,11,NA,86,43,f,0,0,1,0,0,E,8936
164845,11,NA,30,20,f,0,0,0,0,0,E,7904
164846,11,NA,43,19,m,0,0,0,0,0,E,4027
164847,11,NA,134,19,m,0,0,1,0,0,E,7035
164848,11,NA,93,18,f,0,0,0,0,0,D,7501
164849,11,NA,93,18,m,0,0,0,0,0,D,7622
164850,11,NA,8,50,m,0,0,1,1,0,E,8505
164851,11,NA,49,18,f,0,0,0,0,0,E,6106
164852,11,NA,33,29,f,0,0,0,0,0,E,8634
164853,11,NA,38,26,m,0,0,1,0,0,C,6942
164854,11,NA,122,40,m,0,0,1,0,0,C,9255
164855,11,NA,135,38,f,0,0,0,0,0,C,8292
164856,11,NA,109,77,f,0,0,1,0,0,D,9429
164857,11,NA,134,18,f,0,0,0,0,3,E,8370
164858,11,NA,43,20,f,0,0,0,0,0,B,7666
164859,11,NA,43,18,m,0,0,1,0,0,E,7749
164860,11,NA,21,44,f,0,1,1,0,0,E,9045
164861,11,NA,120,39,m,0,0,0,0,1,B,7253
164862,11,NA,59,58,f,0,0,1,1,0,A,9750
164863,11,NA,9,40,m,0,0,0,0,0,E,7993
164864,11,NA,71,18,m,0,0,0,0,0,D,7622
164865,11,NA,37,18,f,0,0,0,0,0,E,7518
164866,11,NA,53,41,m,0,0,1,0,0,E,8207
164867,11,NA,58,19,m,0,0,0,0,0,E,8475
164868,11,NA,11,70,m,1,0,0,0,4,E,9444
164869,11,NA,11,19,m,0,0,0,0,0,E,7829
164870,11,NA,11,18,f,0,0,1,0,0,E,7749
164871,11,NA,135,46,f,0,1,0,0,0,E,7937
164872,11,NA,11,43,m,0,0,0,1,1,E,8815
164873,11,NA,135,56,f,0,1,0,0,0,E,7488
164874,11,NA,67,46,f,0,0,0,1,0,D,8943
164875,11,NA,43,18,m,0,0,0,0,0,E,8611
164876,11,NA,39,18,f,0,0,0,0,0,E,7894
164877,11,NA,50,18,m,0,0,1,0,0,E,7749
164878,11,NA,64,20,NA,NA,NA,NA,NA,NA,NA,8119
164879,11,NA,58,19,f,0,0,0,0,0,E,8582
164880,11,NA,2,44,m,0,0,1,0,0,E,7723
164881,11,NA,96,19,m,0,0,1,0,0,E,7932
164882,11,NA,11,19,f,0,0,0,0,0,E,7907
164883,11,NA,20,66,m,0,0,1,0,0,A,8862
164884,11,NA,94,32,f,0,0,0,0,0,E,8644
164885,11,NA,11,18,f,0,0,0,0,0,E,7826
164886,11,NA,58,22,m,0,0,1,0,0,D,9254
164887,11,NA,127,24,NA,NA,NA,NA,NA,NA,NA,7295
164888,11,NA,23,18,NA,NA,NA,NA,NA,NA,NA,8058
164889,11,NA,39,18,f,0,0,0,0,0,C,7904
164890,11,NA,127,24,f,0,0,0,0,0,C,7127
164891,11,NA,21,19,f,0,0,0,0,0,E,7490
164892,11,NA,130,19,m,0,0,1,0,0,E,5999
164893,11,NA,49,23,NA,NA,NA,NA,NA,NA,NA,8364
164894,11,NA,7,18,f,0,0,0,0,0,E,7904
164895,11,NA,117,37,f,0,0,0,0,0,B,8788
164896,11,NA,88,19,m,0,0,0,0,0,E,8135
164897,11,NA,98,18,m,0,0,0,0,0,E,7829
164898,11,NA,58,19,m,0,0,0,0,0,E,7954
164899,11,NA,49,19,m,0,0,0,0,0,E,7749
164900,11,NA,127,18,NA,NA,NA,NA,NA,NA,NA,7622
164901,11,NA,60,46,f,0,0,1,0,0,B,9637
164902,11,NA,87,24,f,0,0,0,0,0,E,8464
164903,11,NA,134,19,m,0,0,0,0,0,E,6194
164904,11,NA,75,19,f,0,0,0,0,0,C,8190
164905,11,NA,44,19,m,0,0,0,0,0,E,7997
164906,11,NA,50,18,f,0,0,0,0,0,E,7826
164907,11,NA,126,19,f,0,0,0,1,0,C,7646
164908,11,NA,58,20,f,0,0,0,0,0,E,6165
164909,11,NA,122,51,f,0,0,0,0,0,C,7721
164910,11,NA,64,19,m,0,0,1,0,0,E,8513
164911,11,NA,56,20,f,0,0,0,0,0,E,8136
164912,11,NA,127,18,NA,NA,NA,NA,NA,NA,NA,7657
164913,11,NA,53,26,m,0,0,0,0,0,E,8164
164914,11,NA,135,39,m,0,0,1,0,0,E,8084
164915,11,NA,22,18,f,0,0,0,0,0,B,6992
164916,11,NA,49,18,m,0,0,0,0,0,E,7829
164917,11,NA,94,45,f,0,1,0,0,0,A,8582
164918,11,NA,122,40,m,0,0,1,0,0,B,9078
164919,11,NA,93,18,NA,NA,NA,NA,NA,NA,NA,8020
164920,11,NA,34,45,f,0,1,0,0,0,C,9296
164921,11,NA,93,30,f,0,0,0,0,0,B,8543
164922,11,NA,66,29,m,0,0,0,0,0,B,7424
164923,11,NA,47,37,f,0,0,1,0,0,E,8264
164924,11,NA,94,28,f,0,0,0,0,0,E,7743
164925,11,NA,54,43,f,0,0,0,0,0,A,9601
164926,11,NA,93,19,NA,NA,NA,NA,NA,NA,NA,7943
164927,11,NA,46,18,f,0,0,0,0,0,E,8198
164928,11,NA,37,18,f,0,0,0,0,0,E,5168
164929,11,NA,125,33,m,0,0,1,0,0,A,9015
164930,11,NA,134,19,m,0,0,0,0,0,E,6927
164931,11,NA,58,18,f,0,0,0,0,0,E,NA
164932,11,NA,83,50,f,0,0,0,0,0,B,9169
164933,11,NA,11,18,f,0,0,0,0,0,E,7480
164934,11,NA,67,25,m,0,0,1,0,0,C,8254
164935,11,NA,127,18,NA,NA,NA,NA,NA,NA,NA,7622
164936,11,NA,79,45,f,0,0,1,0,0,D,8528
164937,11,NA,9,18,f,0,0,1,0,0,E,7953
164938,11,NA,21,42,m,0,0,1,0,1,E,9744
164939,11,NA,31,18,m,0,0,0,0,0,E,7829
164940,11,NA,1,31,f,0,0,1,0,0,C,9077
164941,11,NA,39,23,m,0,0,0,0,0,E,8727
164942,11,NA,49,40,f,0,0,0,1,0,E,7221
164943,11,NA,50,18,m,0,0,0,0,0,C,8557
164944,11,NA,5,33,m,0,0,0,0,0,C,8228
164945,11,NA,58,33,m,0,0,1,0,0,A,9200
164946,11,NA,8,19,f,0,0,0,0,0,E,7854
164947,11,NA,127,18,NA,NA,NA,NA,NA,NA,NA,7622
164948,11,NA,134,21,m,0,0,1,0,0,E,6858
164949,11,NA,8,19,m,0,0,0,0,0,E,8257
164950,11,NA,50,19,m,0,0,1,0,0,E,7859
164951,11,NA,49,18,f,0,0,0,0,0,E,7480
164952,11,NA,113,35,m,0,0,1,0,0,A,9344
164953,11,NA,93,19,NA,NA,NA,NA,NA,NA,NA,7622
164954,11,NA,93,19,NA,NA,NA,NA,NA,NA,NA,7622
164955,11,NA,70,40,f,0,1,1,0,0,E,9121
164956,11,NA,125,22,f,0,0,0,0,0,D,8186
164957,11,NA,113,49,f,0,0,0,0,0,C,8626
164958,11,NA,21,74,f,0,0,1,0,0,B,9648
164959,11,NA,93,18,NA,NA,NA,NA,NA,NA,NA,8295
164960,11,NA,30,18,f,0,0,0,0,0,E,8222
164961,11,NA,38,22,m,0,0,0,0,0,E,7888
164962,11,NA,104,21,m,0,0,1,0,4,C,8779
164963,11,NA,117,20,f,0,0,0,0,0,E,8208
164964,11,NA,45,21,f,0,0,1,0,0,B,8883
164965,11,NA,83,21,f,0,0,1,0,0,C,8844
164966,11,NA,28,20,m,0,0,0,0,0,E,7749
164967,11,NA,32,47,f,0,0,1,0,0,E,9264
164968,11,NA,87,20,f,0,0,0,0,0,E,8386
164969,11,NA,55,18,m,0,0,0,0,0,E,7574
164970,11,NA,83,24,m,0,0,0,0,0,E,8372
164971,11,NA,79,20,m,0,0,0,0,0,E,7583
164972,11,NA,11,18,f,0,0,0,0,0,E,8428
164973,11,NA,55,33,NA,NA,NA,NA,NA,NA,NA,7619
164974,11,NA,117,20,m,0,0,1,0,0,E,7771
164975,11,NA,38,32,NA,NA,NA,NA,NA,NA,NA,8330
164976,11,NA,78,58,f,0,1,0,1,0,C,9088
164977,11,NA,8,19,f,0,0,1,0,0,E,8682
164978,11,NA,31,18,m,0,0,0,0,0,E,7829
164979,11,NA,11,20,f,0,0,0,0,0,E,8605
164980,11,NA,67,21,f,0,0,0,0,0,E,8190
164981,11,NA,125,25,f,0,0,0,0,0,A,NA
164982,11,NA,102,18,f,0,0,0,0,0,E,7823
164983,11,NA,48,37,f,0,0,1,0,0,B,9690
164984,11,NA,53,18,f,0,0,0,0,0,E,7360
164985,11,NA,55,18,NA,NA,NA,NA,NA,NA,NA,7622
164986,11,NA,21,19,f,0,0,1,0,0,E,8550
164987,11,NA,37,18,f,0,0,0,0,0,E,7904
164988,11,NA,61,18,f,0,0,0,0,0,E,7495
164989,11,NA,92,46,f,0,0,1,0,0,B,9411
164990,11,NA,83,45,f,0,0,0,0,0,B,9272
164991,11,NA,8,19,f,0,0,0,0,0,E,7935
164992,11,NA,66,18,f,0,0,0,0,0,E,7345
164993,11,NA,125,26,f,0,0,0,0,0,E,6583
164994,11,NA,94,23,m,0,0,1,0,0,E,8256
164995,11,NA,1,18,m,0,0,1,0,0,E,8021
164996,11,NA,79,45,m,0,0,1,0,0,B,9349
164997,11,NA,67,23,m,0,0,0,0,0,E,8242
164998,11,NA,37,18,f,0,0,0,0,0,E,7826
164999,11,NA,33,45,f,0,0,0,0,0,C,8248
165000,11,NA,17,20,f,0,0,0,0,0,E,6174
165001,11,NA,28,18,NA,NA,NA,NA,NA,NA,NA,7619
165002,11,NA,4,57,f,1,0,0,1,0,B,9555
165003,11,NA,11,19,f,0,0,0,0,0,E,7937
165004,11,NA,122,39,m,0,0,1,0,0,E,8298
165005,11,NA,93,18,NA,NA,NA,NA,NA,NA,NA,7536
165006,11,NA,95,39,m,0,0,0,1,0,C,8597
165007,11,NA,11,22,f,0,0,0,0,0,E,8632
165008,11,NA,94,54,f,0,0,0,0,0,D,8195
165009,11,NA,113,32,m,0,0,0,0,0,E,8178
165010,11,NA,72,47,f,0,0,0,1,0,B,9073
165011,11,NA,95,41,m,0,0,0,1,1,D,6890
165012,11,NA,58,19,f,0,0,0,0,0,E,7973
165013,11,NA,97,18,NA,NA,NA,NA,NA,NA,NA,7052
165014,11,NA,25,39,m,0,0,1,1,1,E,8091
165015,11,NA,25,39,f,0,0,1,0,0,C,9179
165016,11,NA,11,18,f,0,0,0,0,0,E,7773
165017,11,NA,120,21,m,0,0,1,1,0,A,8678
165018,11,NA,38,19,m,0,0,0,0,0,E,7852
165019,11,NA,38,34,m,0,0,1,0,0,C,8851
165020,11,NA,121,43,m,0,0,0,1,0,B,8320
165021,11,NA,17,20,f,0,0,1,0,0,E,8036
165022,11,NA,94,41,f,0,0,0,0,0,C,8142
165023,11,NA,26,19,m,0,0,0,0,0,E,7779
165024,11,NA,129,41,m,0,0,1,0,0,C,8340
165025,11,NA,46,67,f,0,0,0,0,0,A,8929
165026,11,NA,21,43,f,0,0,0,1,0,C,7949
165027,11,NA,96,55,f,0,0,0,0,0,B,9351
165028,11,NA,59,38,f,0,0,0,0,0,B,7930
165029,11,NA,96,43,m,0,0,0,1,1,A,8534
165030,11,NA,49,20,NA,NA,NA,NA,NA,NA,NA,8566
165031,11,NA,39,18,m,0,0,0,0,0,E,7829
165032,11,NA,94,43,m,0,0,1,0,0,C,6365
165033,11,NA,5,19,f,0,0,0,0,0,E,9579
165034,11,NA,103,71,NA,1,0,0,0,0,D,8748
165035,11,NA,109,25,f,0,0,0,0,0,E,8402
165036,11,NA,20,20,m,0,0,1,0,0,C,8116
165037,11,NA,55,18,f,0,0,0,0,0,E,7749
165038,11,NA,123,18,f,0,0,0,0,0,B,8367
165039,11,NA,22,32,m,0,0,0,0,0,E,7895
165040,11,NA,20,21,m,0,0,0,0,0,B,6712
165041,11,NA,120,39,m,0,0,1,0,0,B,8812
165042,11,NA,91,18,m,0,0,0,0,0,E,8046
165043,11,NA,103,44,m,0,0,0,1,0,E,7819
165044,11,NA,11,18,f,0,0,0,0,0,E,7826
165045,11,NA,34,21,m,0,0,0,0,0,E,8298
165046,11,NA,40,23,f,0,0,0,0,0,C,8285
165047,11,NA,85,72,m,0,0,0,0,0,B,8779
165048,11,NA,103,53,f,1,1,1,0,0,E,8375
165049,11,NA,103,71,m,1,0,0,0,0,B,9065
165050,11,NA,42,39,f,0,0,1,0,0,E,8833
165051,11,NA,5,18,f,0,0,0,0,0,E,7904
165052,11,NA,62,44,m,0,0,0,1,0,E,7832
165053,11,NA,96,19,f,0,0,0,0,0,E,7889
165054,11,NA,86,21,m,0,0,0,0,0,C,8430
165055,11,NA,25,41,f,0,0,0,0,0,C,9530
165056,11,NA,2,20,f,0,0,0,0,0,E,8123
165057,11,NA,98,19,f,0,0,0,0,0,E,8541
165058,11,NA,95,30,m,0,0,0,1,0,E,8400
165059,11,NA,39,35,m,0,0,0,0,1,D,9465
165060,11,NA,98,24,m,0,0,0,0,0,E,8279
165061,11,NA,50,18,f,0,0,0,0,0,E,8118
165062,11,NA,135,42,m,0,0,0,0,0,C,7056
165063,11,NA,6,18,f,0,0,0,0,0,E,7513
165064,11,NA,11,18,f,0,0,0,0,0,E,7826
165065,11,NA,96,34,f,0,0,1,1,0,B,9664
165066,11,NA,11,41,m,0,0,1,0,0,E,8762
165067,11,NA,11,19,f,0,0,0,0,0,E,7932
165068,11,NA,95,18,NA,NA,NA,NA,NA,NA,NA,7869
165069,11,NA,97,38,m,0,0,1,0,0,E,9453
165070,11,NA,80,42,f,0,0,0,0,0,C,8585
165071,11,NA,104,37,m,0,0,0,0,0,D,8495
165072,11,NA,2,21,m,0,0,0,0,0,E,7993
165073,11,NA,2,18,m,0,0,0,0,0,E,7719
165074,11,NA,39,22,m,0,0,1,0,0,E,8651
165075,11,NA,26,18,f,0,0,0,0,0,E,7858
165076,11,NA,125,27,f,0,0,0,0,0,E,8645
165077,11,NA,86,19,m,0,0,1,0,0,E,7990
165078,11,NA,39,18,m,0,0,0,0,0,E,7598
165079,11,NA,122,43,f,0,0,0,0,0,E,8422
165080,11,NA,96,19,f,0,0,0,0,0,C,8711
165081,11,NA,17,22,f,0,0,0,0,0,B,8931
165082,11,NA,135,39,f,0,0,1,0,0,B,9252
165083,11,NA,1,57,f,0,0,1,0,0,C,8409
165084,11,NA,43,39,m,0,0,1,0,2,E,8439
165085,11,NA,58,20,m,0,0,0,0,0,E,8417
165086,11,NA,20,42,f,0,1,0,0,0,E,7960
165087,11,NA,28,21,m,0,0,1,0,0,B,8919
165088,11,NA,20,43,f,0,1,0,0,0,C,9351
165089,11,NA,11,18,m,0,0,1,0,0,E,8043
165090,11,NA,6,44,f,0,0,0,0,0,B,9038
165091,11,NA,93,36,NA,NA,NA,NA,NA,NA,NA,7619
165092,11,NA,22,77,m,1,0,0,0,0,B,9103
165093,11,NA,86,46,f,0,0,1,0,0,E,8708
165094,11,NA,79,18,NA,NA,NA,NA,NA,NA,NA,7317
165095,11,NA,87,43,m,0,0,1,0,0,C,7965
165096,11,NA,126,45,f,0,1,1,0,0,C,9688
165097,11,NA,127,18,NA,NA,NA,NA,NA,NA,NA,7619
165098,11,NA,28,28,f,0,0,0,0,0,E,9252
165099,11,NA,6,41,m,0,0,0,1,0,C,9665
165100,11,NA,14,24,m,0,0,0,0,0,E,9056
165101,11,NA,69,22,f,0,0,0,0,0,B,7702
165102,11,NA,1,18,f,0,0,0,0,0,E,8386
165103,11,NA,134,18,f,0,0,1,0,0,E,7749
165104,11,NA,7,19,m,0,0,0,0,0,B,8297
165105,11,NA,20,18,m,0,0,0,0,0,E,7924
165106,11,NA,62,40,f,0,0,0,1,1,E,7688
165107,11,NA,8,20,m,0,0,0,0,0,E,8387
165108,11,NA,58,19,f,0,0,0,0,0,E,7749
165109,11,NA,93,23,m,0,0,0,0,0,E,7329
165110,11,NA,113,32,f,0,0,0,0,0,E,8572
165111,11,NA,20,25,NA,0,0,0,0,0,B,8458
165112,11,NA,8,19,m,0,0,0,0,0,E,8229
165113,11,NA,43,18,m,0,0,0,0,0,E,5253
165114,11,NA,35,34,f,0,1,1,0,1,C,7320
165115,11,NA,44,19,f,0,0,1,0,0,E,8138
165116,11,NA,8,19,f,0,0,0,0,0,E,7749
165117,11,NA,93,20,NA,NA,NA,NA,NA,NA,NA,7619
165118,11,NA,50,18,f,0,0,0,0,0,E,7904
165119,11,NA,28,18,m,0,0,0,0,0,E,7829
165120,11,NA,46,78,f,1,0,0,0,0,A,9444
165121,11,NA,71,21,m,0,0,0,0,0,E,8390
165122,11,NA,134,19,m,0,0,0,0,0,E,7851
165123,11,NA,86,20,m,0,0,0,0,0,E,7829
165124,11,NA,112,24,f,0,0,0,0,0,B,8313
165125,11,NA,127,18,NA,NA,NA,NA,NA,NA,NA,7619
165126,11,NA,38,25,f,0,0,0,0,0,E,8279
165127,11,NA,20,18,f,0,0,0,0,0,E,7098
165128,11,NA,85,20,f,0,0,0,0,0,E,8264
165129,11,NA,103,42,m,0,0,1,0,0,E,7697
165130,11,NA,39,18,f,0,0,0,0,0,E,7826
165131,11,NA,14,19,f,0,0,0,0,0,E,7975
165132,11,NA,93,36,f,0,0,0,1,0,E,6355
165133,11,NA,12,20,f,0,0,1,0,0,E,8291
165134,11,NA,127,23,m,0,0,0,0,0,D,8280
165135,11,NA,65,35,m,0,0,1,0,0,E,5748
165136,11,NA,37,18,f,0,0,0,0,0,E,7826
165137,11,NA,76,19,m,0,0,1,0,0,B,8235
